Sentence ID,Sentence,Sentiment,Sentiment Label,Arousal,Dominance,# Words Found,Found Words,All Words
603,"Sino's communist politics turned their affair into a scandal in the early 1940s, especially after discovering her previous marriage to a Stalinist-communist party member.",5.201,neutral,4.685,5.324,10 out of 13,"['communist', 'politics', 'turn', 'affair', 'scandal', 'discover', 'previous', 'marriage', 'party', 'member']","['sino', 'communist', 'politics', 'turn', 'affair', 'scandal', 'early', 'especially', 'discover', 'previous', 'marriage', 'party', 'member']"
604,"Katerina says ""No,"" and repeats, ""I have been looking for you for so long,"" implying that Gosha is the first decent man she has met since that fateful dinner party twenty years ago.",5.921538461538462,neutral,4.187692307692307,5.836923076923076,13 out of 18,"['say', 'repeat', 'look', 'imply', 'first', 'decent', 'man', 'meet', 'fateful', 'dinner', 'party', 'twenty', 'year']","['katerina', 'say', 'repeat', 'look', 'long', 'imply', 'gosha', 'first', 'decent', 'man', 'meet', 'since', 'fateful', 'dinner', 'party', 'twenty', 'year', 'ago']"
605,"Arthur knights Tom and gives him his orders - to run behind the lines and survive the battle, so he can tell future generations about the legend of Camelot.",6.009,positive,4.558,5.693,10 out of 15,"['give', 'order', 'run', 'line', 'survive', 'battle', 'tell', 'future', 'generation', 'legend']","['arthur', 'knight', 'tom', 'give', 'order', 'run', 'behind', 'line', 'survive', 'battle', 'tell', 'future', 'generation', 'legend', 'camelot']"
606,"In order to make sure that each keeps their promise, he tears the map of the mine in 3 parts.",5.65375,neutral,3.7225,6.0575,8 out of 9,"['order', 'make', 'sure', 'keep', 'promise', 'tear', 'map', 'part']","['order', 'make', 'sure', 'keep', 'promise', 'tear', 'map', 'mine', 'part']"
607,He takes a job as sheriff and soon must contend with a series of events that cause him to come to terms with his past.,5.327272727272727,neutral,4.120909090909091,5.101818181818182,11 out of 12,"['take', 'job', 'sheriff', 'must', 'contend', 'series', 'event', 'cause', 'come', 'term', 'past']","['take', 'job', 'sheriff', 'soon', 'must', 'contend', 'series', 'event', 'cause', 'come', 'term', 'past']"
608,"When he is unable to unlock the front door with the key from the bag, he takes Margot's key from the staircase and opens the door, proving his guilt.",5.109166666666667,neutral,3.7,5.658333333333333,12 out of 14,"['unable', 'unlock', 'door', 'key', 'bag', 'take', 'key', 'staircase', 'open', 'door', 'prove', 'guilt']","['unable', 'unlock', 'front', 'door', 'key', 'bag', 'take', 'margot', 'key', 'staircase', 'open', 'door', 'prove', 'guilt']"
609,"It also depicts inmates/patients required to strip naked publicly, force feeding, and indifference and bullying on the part of many of the institution's staff.",4.76,neutral,4.418888888888889,5.331111111111111,9 out of 14,"['depict', 'require', 'strip', 'naked', 'force', 'indifference', 'part', 'institution', 'staff']","['also', 'depict', 'require', 'strip', 'naked', 'publicly', 'force', 'feeding', 'indifference', 'bullying', 'part', 'many', 'institution', 'staff']"
610,"Soon after the US enters World War II, Steve Britt , a former World War I flying ace, arrives at Thunderbird Field looking for a job as a civilian primary flight instructor.",5.512666666666667,neutral,4.552,5.4286666666666665,15 out of 22,"['enter', 'world', 'war', 'world', 'war', 'fly', 'ace', 'arrive', 'field', 'look', 'job', 'civilian', 'primary', 'flight', 'instructor']","['soon', 'us', 'enter', 'world', 'war', 'ii', 'steve', 'britt', 'former', 'world', 'war', 'fly', 'ace', 'arrive', 'thunderbird', 'field', 'look', 'job', 'civilian', 'primary', 'flight', 'instructor']"
611,"Robbie wishes to take responsibility for his baby son, Elliot, but the mother wants nothing more to do with him.",6.25,positive,4.66,5.651428571428571,7 out of 10,"['wish', 'take', 'responsibility', 'baby', 'son', 'mother', 'want']","['robbie', 'wish', 'take', 'responsibility', 'baby', 'son', 'elliot', 'mother', 'want', 'nothing']"
612,"Father Harlan is one such individual, who has stayed behind to care for Irwin , a dying orphan too weak to leave town.",5.071,neutral,3.8960000000000004,5.29,10 out of 13,"['father', 'one', 'individual', 'stay', 'care', 'die', 'orphan', 'weak', 'leave', 'town']","['father', 'harlan', 'one', 'individual', 'stay', 'behind', 'care', 'irwin', 'die', 'orphan', 'weak', 'leave', 'town']"
613,"With the encouragement and support of Maude, who still regrets leaving her childhood love behind for a career in Hollywood, Susan fights to make the marriage permanent.",5.880909090909091,neutral,4.556363636363637,5.611818181818181,11 out of 16,"['encouragement', 'support', 'regret', 'leave', 'childhood', 'love', 'career', 'fight', 'make', 'marriage', 'permanent']","['encouragement', 'support', 'maude', 'still', 'regret', 'leave', 'childhood', 'love', 'behind', 'career', 'hollywood', 'susan', 'fight', 'make', 'marriage', 'permanent']"
614,John and Leann are robbing a house when the elderly residents of the house show up.,5.404,neutral,4.054,5.426,5 out of 8,"['rob', 'house', 'elderly', 'house', 'show']","['john', 'leann', 'rob', 'house', 'elderly', 'resident', 'house', 'show']"
615,"The movie deals with a variety of intimate relationships, portraying characters who have to experience intense emotions which cannot be materialised in caresses.",6.573636363636363,positive,4.688181818181818,6.095454545454546,11 out of 12,"['movie', 'deal', 'variety', 'intimate', 'relationship', 'portray', 'character', 'experience', 'intense', 'emotion', 'caress']","['movie', 'deal', 'variety', 'intimate', 'relationship', 'portray', 'character', 'experience', 'intense', 'emotion', 'materialise', 'caress']"
616,"The new soldiers arrive by train at the combat zone, which is mayhem, with soldiers everywhere, incoming shells, horse-drawn wagons racing about, and prolonged rain.",5.448571428571428,neutral,4.581428571428572,5.162857142857143,14 out of 15,"['new', 'soldier', 'arrive', 'train', 'combat', 'zone', 'mayhem', 'soldier', 'incoming', 'shell', 'wagon', 'race', 'prolonged', 'rain']","['new', 'soldier', 'arrive', 'train', 'combat', 'zone', 'mayhem', 'soldier', 'everywhere', 'incoming', 'shell', 'wagon', 'race', 'prolonged', 'rain']"
617,An aging hippie goes on a road trip in search of his long lost family.,5.36375,neutral,4.4175,5.26375,8 out of 9,"['aging', 'hippie', 'go', 'road', 'trip', 'search', 'lose', 'family']","['aging', 'hippie', 'go', 'road', 'trip', 'search', 'long', 'lose', 'family']"
618,"The film tells the story of Amadeo, a shy but talented boy, and of a foosball team that is trying to get back together after having been dismantled.",5.905454545454545,neutral,3.7418181818181817,5.492727272727273,11 out of 14,"['film', 'tell', 'story', 'shy', 'talented', 'boy', 'team', 'try', 'get', 'back', 'dismantle']","['film', 'tell', 'story', 'amadeo', 'shy', 'talented', 'boy', 'foosball', 'team', 'try', 'get', 'back', 'together', 'dismantle']"
619,"Since some Americans are visiting the border and Pakistan doesn't want to be caught supporting terrorists, the Pakistanis decide to mine the border crossing and kill Dara and his men.",4.856,neutral,4.3309999999999995,4.764,10 out of 17,"['visit', 'border', 'neg-want', 'catch', 'support', 'terrorist', 'decide', 'border', 'cross', 'kill']","['since', 'american', 'visit', 'border', 'pakistan', 'want', 'catch', 'support', 'terrorist', 'pakistani', 'decide', 'mine', 'border', 'cross', 'kill', 'dara', 'men']"
620,"The student's empathetic friends enlist the help of a lawyer named Sanjay to speak up against the parents, the government and the school system.",5.587272727272727,neutral,3.96,5.4363636363636365,11 out of 13,"['student', 'friend', 'enlist', 'help', 'lawyer', 'name', 'speak', 'parent', 'government', 'school', 'system']","['student', 'empathetic', 'friend', 'enlist', 'help', 'lawyer', 'name', 'sanjay', 'speak', 'parent', 'government', 'school', 'system']"
621,"Concerned about Nina's erratic behavior, her mother tries to prevent her from performing on opening night; enraged, Nina stands up to her mother and forces her way out of the apartment.",5.461333333333333,neutral,4.298666666666667,5.4093333333333335,15 out of 17,"['concerned', 'erratic', 'behavior', 'mother', 'try', 'prevent', 'perform', 'open', 'night', 'enraged', 'stand', 'mother', 'force', 'way', 'apartment']","['concerned', 'nina', 'erratic', 'behavior', 'mother', 'try', 'prevent', 'perform', 'open', 'night', 'enraged', 'nina', 'stand', 'mother', 'force', 'way', 'apartment']"
622,"Steve Novak, a boy from a small mill town, decides to go to a college in Virginia to play football.",6.187777777777778,positive,3.8866666666666667,5.496666666666667,9 out of 12,"['boy', 'small', 'mill', 'town', 'decide', 'go', 'college', 'play', 'football']","['steve', 'novak', 'boy', 'small', 'mill', 'town', 'decide', 'go', 'college', 'virginia', 'play', 'football']"
623,"Two close friends,Vijaya ([[Sharada and Vatsala had to part ways after Vatsala's father, a lawyer loses a case of Vijaya's father and it results in the latter's death.",5.289166666666667,neutral,4.02,5.110833333333334,12 out of 18,"['two', 'close', 'friend', 'part', 'way', 'father', 'lawyer', 'lose', 'case', 'father', 'result', 'death']","['two', 'close', 'friend', 'vijaya', 'sharada', 'vatsala', 'part', 'way', 'vatsala', 'father', 'lawyer', 'lose', 'case', 'vijaya', 'father', 'result', 'latter', 'death']"
624,"The son of the deposed leader has been betrothed to a beautiful Romani named Zoya Natkin; but she now chooses to marry Dymitr Mirga's son, Roman Mirga.",6.236666666666666,positive,4.483333333333333,5.654444444444445,9 out of 16,"['son', 'depose', 'leader', 'beautiful', 'name', 'choose', 'marry', 'son', 'roman']","['son', 'depose', 'leader', 'betroth', 'beautiful', 'romani', 'name', 'zoya', 'natkin', 'choose', 'marry', 'dymitr', 'mirga', 'son', 'roman', 'mirga']"
625,The fox has young babies and moves holes because of her observations; therefore the girl decides to observe the fox from a greater distance.,5.68,neutral,4.053636363636364,5.285454545454545,11 out of 13,"['fox', 'young', 'baby', 'move', 'hole', 'observation', 'girl', 'decide', 'observe', 'fox', 'distance']","['fox', 'young', 'baby', 'move', 'hole', 'observation', 'therefore', 'girl', 'decide', 'observe', 'fox', 'greater', 'distance']"
626,"On a school outing to an abandoned mine, Jeffrey Lynn's little sister is trapped in the collapse of a mine tunnel, and the town's industries come to her rescue.",5.14,neutral,4.425,4.996666666666667,12 out of 16,"['school', 'outing', 'abandon', 'little', 'sister', 'trap', 'collapse', 'tunnel', 'town', 'industry', 'come', 'rescue']","['school', 'outing', 'abandon', 'mine', 'jeffrey', 'lynn', 'little', 'sister', 'trap', 'collapse', 'mine', 'tunnel', 'town', 'industry', 'come', 'rescue']"
627,"Back at the mansion, Corkle hears one of the radio announcers mention a saxophone hanging by the ringside and realizes Joe has assumed Murdoch's body.",5.816666666666666,neutral,3.8108333333333335,5.835833333333333,12 out of 16,"['back', 'mansion', 'hear', 'one', 'radio', 'announcer', 'mention', 'saxophone', 'ringside', 'realize', 'assume', 'body']","['back', 'mansion', 'corkle', 'hear', 'one', 'radio', 'announcer', 'mention', 'saxophone', 'hanging', 'ringside', 'realize', 'joe', 'assume', 'murdoch', 'body']"
628,"{{Plot|dateMagnetic RoseStink BombCannon Fodder In a walled city perpetually at war, everyone's livelihood depends upon maintaining and firing the enormous cannons that make up most of the city.",5.338,neutral,4.656,5.4,10 out of 19,"['plot', 'city', 'war', 'livelihood', 'depend', 'maintain', 'enormous', 'cannon', 'make', 'city']","['plot', 'datemagnetic', 'rosestink', 'bombcannon', 'fodder', 'walled', 'city', 'perpetually', 'war', 'everyone', 'livelihood', 'depend', 'upon', 'maintain', 'firing', 'enormous', 'cannon', 'make', 'city']"
629,"In 1998, Helmut settles down with a girl who wants a baby with him, but Helmut travels one more time to Berlin to meet Britta for one last time.",6.28,positive,4.031,5.431,10 out of 15,"['settle', 'girl', 'want', 'baby', 'travel', 'one', 'time', 'meet', 'one', 'time']","['helmut', 'settle', 'girl', 'want', 'baby', 'helmut', 'travel', 'one', 'time', 'berlin', 'meet', 'britta', 'one', 'last', 'time']"
630,"Knapp hired a lobbyist and set out to obtain government funding for his project, which was to construct a museum of government waste.",4.858181818181818,neutral,4.0236363636363635,5.209090909090909,11 out of 12,"['hire', 'lobbyist', 'set', 'obtain', 'government', 'funding', 'project', 'construct', 'museum', 'government', 'waste']","['knapp', 'hire', 'lobbyist', 'set', 'obtain', 'government', 'funding', 'project', 'construct', 'museum', 'government', 'waste']"
631,"She enlists the help of her friends, a motley crew of ""little people"" who include the ""madwomen"" of neighbouring districts, Constance, the Madwoman of Passy , Gabrielle, the Madwoman of St. Sulpice .",5.753333333333333,neutral,3.6266666666666665,5.482222222222222,9 out of 17,"['enlist', 'help', 'friend', 'motley', 'crew', 'little', 'people', 'include', 'district']","['enlist', 'help', 'friend', 'motley', 'crew', 'little', 'people', 'include', 'madwoman', 'neighbouring', 'district', 'constance', 'madwoman', 'passy', 'gabrielle', 'madwoman', 'sulpice']"
632,"Two young Punjabi-British men visit their homeland, Punjab: Roop Singh , comes to see his grandfather, Gurdit Singh and Roop's touristy pal DJ comes to see how Punjab is like.",6.195454545454545,positive,3.806363636363636,5.695454545454545,11 out of 21,"['two', 'young', 'visit', 'homeland', 'come', 'see', 'grandfather', 'pal', 'come', 'see', 'like']","['two', 'young', 'men', 'visit', 'homeland', 'punjab', 'roop', 'singh', 'come', 'see', 'grandfather', 'gurdit', 'singh', 'roop', 'touristy', 'pal', 'dj', 'come', 'see', 'punjab', 'like']"
633,"At the machine, the farmer and two machine men do not believe George and reveal that the machine is now working up to a five miles radius.",5.161818181818182,neutral,4.258181818181818,5.240909090909091,11 out of 13,"['machine', 'farmer', 'two', 'machine', 'neg-believe', 'reveal', 'machine', 'work', 'five', 'mile', 'radius']","['machine', 'farmer', 'two', 'machine', 'men', 'believe', 'george', 'reveal', 'machine', 'work', 'five', 'mile', 'radius']"
634,Trouble begins when Russian cadets visit the school and begin wargames that the school isn't ready for.,5.16125,neutral,4.23875,5.16375,8 out of 10,"['trouble', 'begin', 'cadet', 'visit', 'school', 'begin', 'school', 'neg-ready']","['trouble', 'begin', 'russian', 'cadet', 'visit', 'school', 'begin', 'wargames', 'school', 'ready']"
635,"However, his movie producer boss, John Daragon, hates him and wants to remove him from the production of the movie they are producing about Nelson Mandela, Sweet Bird of Freedom.",6.490909090909091,positive,4.1454545454545455,5.9381818181818184,11 out of 17,"['movie', 'producer', 'hat', 'want', 'remove', 'production', 'movie', 'produce', 'sweet', 'bird', 'freedom']","['however', 'movie', 'producer', 'bos', 'john', 'daragon', 'hat', 'want', 'remove', 'production', 'movie', 'produce', 'nelson', 'mandela', 'sweet', 'bird', 'freedom']"
636,"One day on a patrol, the platoon accidentally kills one of their own as a set trap by the Bodos.",4.68875,neutral,3.97125,4.965,8 out of 10,"['one', 'day', 'patrol', 'platoon', 'kill', 'one', 'set', 'trap']","['one', 'day', 'patrol', 'platoon', 'accidentally', 'kill', 'one', 'set', 'trap', 'bodos']"
637,"Megan accompanies two ponies on a visit to the Moochick, who gives the trio a new home and a map to find the Flutter Ponies who might stop the Smooze.",6.385384615384615,positive,4.076923076923077,5.57,13 out of 17,"['accompany', 'two', 'pony', 'visit', 'give', 'trio', 'new', 'home', 'map', 'find', 'flutter', 'pony', 'stop']","['megan', 'accompany', 'two', 'pony', 'visit', 'moochick', 'give', 'trio', 'new', 'home', 'map', 'find', 'flutter', 'pony', 'might', 'stop', 'smooze']"
638,"Now a school janitor, Dan tries to help a new student, Matthew Miller , who recently joined the new school and is being targeted by bullies.",5.798181818181818,neutral,4.488181818181818,5.610909090909091,11 out of 15,"['school', 'janitor', 'try', 'help', 'new', 'student', 'join', 'new', 'school', 'target', 'bully']","['school', 'janitor', 'dan', 'try', 'help', 'new', 'student', 'matthew', 'miller', 'recently', 'join', 'new', 'school', 'target', 'bully']"
639,She at first never liked Pedarayudu and her husband for being so timid before his brother but later transforms after knowing his greatness from her father.Raja Ravindra loves his paternal cousin's daughter.,6.588333333333334,positive,4.1725,5.754166666666666,12 out of 16,"['first', 'like', 'husband', 'timid', 'brother', 'transform', 'know', 'greatness', 'love', 'paternal', 'cousin', 'daughter']","['first', 'never', 'like', 'pedarayudu', 'husband', 'timid', 'brother', 'later', 'transform', 'know', 'greatness', 'ravindra', 'love', 'paternal', 'cousin', 'daughter']"
640,"During the chaos, Devil Lady breaks into the town prison to free two of her bandits who were captured earlier by the townspeople, but falls into a trap instead.",4.762307692307692,neutral,4.631538461538462,4.622307692307692,13 out of 15,"['chaos', 'devil', 'lady', 'break', 'town', 'prison', 'free', 'two', 'bandit', 'capture', 'townspeople', 'fall', 'trap']","['chaos', 'devil', 'lady', 'break', 'town', 'prison', 'free', 'two', 'bandit', 'capture', 'earlier', 'townspeople', 'fall', 'trap', 'instead']"
641,"When Mrs. Ashton-Ashley becomes worried about a large Mexican family spending the night nearby, Olga offers to store the women's valuables in her safe.",6.251818181818182,positive,4.0645454545454545,5.6863636363636365,11 out of 14,"['become', 'worried', 'large', 'family', 'spend', 'night', 'offer', 'store', 'woman', 'valuable', 'safe']","['become', 'worried', 'large', 'mexican', 'family', 'spend', 'night', 'nearby', 'olga', 'offer', 'store', 'woman', 'valuable', 'safe']"
642,"Callie Morgan , a workaholic magazine editor who prides herself on having no emotional attachments in her life, changes practically overnight when she undergoes a life-saving heart transplant operation.",5.058333333333334,neutral,5.0225,5.2375,12 out of 16,"['workaholic', 'magazine', 'editor', 'pride', 'neg-emotional', 'neg-attachment', 'life', 'change', 'undergo', 'heart', 'transplant', 'operation']","['callie', 'morgan', 'workaholic', 'magazine', 'editor', 'pride', 'emotional', 'attachment', 'life', 'change', 'practically', 'overnight', 'undergo', 'heart', 'transplant', 'operation']"
643,"Jennings and his hired helpers soon encounter the puppets hiding in the hotel and Sutekh's Totem, which kills the thugs off one by one and drains their life away.",5.256153846153846,neutral,4.383076923076923,5.296153846153846,13 out of 17,"['hire', 'helper', 'encounter', 'puppet', 'hide', 'hotel', 'totem', 'kill', 'thug', 'one', 'one', 'drain', 'life']","['jennings', 'hire', 'helper', 'soon', 'encounter', 'puppet', 'hide', 'hotel', 'sutekh', 'totem', 'kill', 'thug', 'one', 'one', 'drain', 'life', 'away']"
644,"A naive, good-hearted Los Angeles waitress does not think twice about helping her troubled roommate.",4.665,neutral,4.413333333333333,4.781666666666666,6 out of 9,"['naive', 'waitress', 'neg-think', 'help', 'troubled', 'roommate']","['naive', 'los', 'angeles', 'waitress', 'think', 'twice', 'help', 'troubled', 'roommate']"
645,"When the young man's stepmother objects to the wedding, the young couple has to decide if they can make their relationship work.",6.085454545454545,positive,4.243636363636364,5.623636363636364,11 out of 11,"['young', 'man', 'stepmother', 'object', 'wedding', 'young', 'couple', 'decide', 'make', 'relationship', 'work']","['young', 'man', 'stepmother', 'object', 'wedding', 'young', 'couple', 'decide', 'make', 'relationship', 'work']"
646,"She becomes friends with a deaf mute and two other women, a Sri Lankan abandoned by her husband and an older Greek woman.",5.664444444444444,neutral,3.7199999999999998,5.053333333333333,9 out of 13,"['become', 'friend', 'deaf', 'mute', 'two', 'woman', 'abandon', 'husband', 'woman']","['become', 'friend', 'deaf', 'mute', 'two', 'woman', 'sri', 'lankan', 'abandon', 'husband', 'older', 'greek', 'woman']"
647,"For treating a wounded revolutionary, respected surgeon, Dr. Charles Gaudet is sentenced to life imprisonment to the infamous French penal colony on Devil's Island.",5.173846153846154,neutral,4.6523076923076925,5.0746153846153845,13 out of 16,"['treat', 'wound', 'revolutionary', 'respect', 'surgeon', 'sentence', 'life', 'imprisonment', 'infamous', 'penal', 'colony', 'devil', 'island']","['treat', 'wound', 'revolutionary', 'respect', 'surgeon', 'charles', 'gaudet', 'sentence', 'life', 'imprisonment', 'infamous', 'french', 'penal', 'colony', 'devil', 'island']"
648,He then investigates a nearby oil rig owned by Zorin and while there finds KGB agent Pola Ivanova recording conversations and her partner placing explosives on the rig.,5.420909090909091,neutral,4.010909090909091,5.578181818181818,11 out of 17,"['investigate', 'oil', 'rig', 'find', 'agent', 'record', 'conversation', 'partner', 'place', 'explosive', 'rig']","['investigate', 'nearby', 'oil', 'rig', 'own', 'zorin', 'find', 'kgb', 'agent', 'pola', 'ivanova', 'record', 'conversation', 'partner', 'place', 'explosive', 'rig']"
649,"At the end of the story Shizuka's father has a long talk with the adult Shizuka over her choice to marry Nobita, and gives his support for her decision.",6.499,positive,3.898,5.878,10 out of 14,"['end', 'story', 'father', 'talk', 'adult', 'choice', 'marry', 'give', 'support', 'decision']","['end', 'story', 'shizuka', 'father', 'long', 'talk', 'adult', 'shizuka', 'choice', 'marry', 'nobita', 'give', 'support', 'decision']"
650,"However, once the radio station boss demands that Shirlee be the new radio personality, then Alan is forced to find Shirlee and convince her to do the show.",5.74,neutral,4.353,5.695,10 out of 15,"['radio', 'station', 'demand', 'new', 'radio', 'personality', 'force', 'find', 'convince', 'show']","['however', 'radio', 'station', 'bos', 'demand', 'shirlee', 'new', 'radio', 'personality', 'alan', 'force', 'find', 'shirlee', 'convince', 'show']"
651,"His lawyer states that since Mukhtar had never accepted Italian rule, he cannot be tried as a rebel, and instead must be treated as a prisoner of war .",4.648,neutral,4.537,4.542,10 out of 15,"['lawyer', 'state', 'accept', 'rule', 'neg-try', 'rebel', 'must', 'treat', 'prisoner', 'war']","['lawyer', 'state', 'since', 'mukhtar', 'never', 'accept', 'italian', 'rule', 'try', 'rebel', 'instead', 'must', 'treat', 'prisoner', 'war']"
652,Set in the backdrop of a village the film revolves around ‘Kabaddi’ game and ‘Love’ aspect between Praveen and Priya that faces lot of problems.,5.889,neutral,4.085,5.494,10 out of 15,"['set', 'backdrop', 'village', 'film', 'revolve', 'game', 'love', 'aspect', 'face', 'problem']","['set', 'backdrop', 'village', 'film', 'revolve', 'around', 'kabaddi', 'game', 'love', 'aspect', 'praveen', 'priya', 'face', 'lot', 'problem']"
653,"Sam's next job is at an exclusive men's club, where no matter how hard he tries he can't keep silent, which is a strict rule of the establishment.",4.88,neutral,4.974,4.657,10 out of 15,"['job', 'exclusive', 'club', 'neg-matter', 'neg-hard', 'try', 'neg-keep', 'neg-silent', 'strict', 'rule']","['sam', 'next', 'job', 'exclusive', 'men', 'club', 'matter', 'hard', 'try', 'ca', 'keep', 'silent', 'strict', 'rule', 'establishment']"
654,"Paige sets out to solve the murder and as she gets closer to solving Susan's death, the death toll rises.",4.271111111111111,neutral,4.668888888888889,5.085555555555556,9 out of 12,"['set', 'solve', 'murder', 'get', 'solve', 'death', 'death', 'toll', 'rise']","['paige', 'set', 'solve', 'murder', 'get', 'closer', 'solve', 'susan', 'death', 'death', 'toll', 'rise']"
655,"There they plan to pay a visit to shady businessman Ripley , who foolishly bragged to them years before about a cache of uncut diamonds hidden in his home.",5.5725,neutral,3.9458333333333333,5.605833333333333,12 out of 14,"['plan', 'pay', 'visit', 'shady', 'businessman', 'brag', 'year', 'cache', 'uncut', 'diamond', 'hide', 'home']","['plan', 'pay', 'visit', 'shady', 'businessman', 'ripley', 'foolishly', 'brag', 'year', 'cache', 'uncut', 'diamond', 'hide', 'home']"
656,"He later sleeps with Martha's aunt, who is drunk and despondent following the gala, during which her love interest, the local politician, reconciles and leaves with his ex-wife.",5.735833333333333,neutral,4.260833333333333,5.070833333333333,12 out of 14,"['sleep', 'aunt', 'drunk', 'despondent', 'follow', 'gala', 'love', 'interest', 'local', 'politician', 'reconcile', 'leave']","['later', 'sleep', 'martha', 'aunt', 'drunk', 'despondent', 'follow', 'gala', 'love', 'interest', 'local', 'politician', 'reconcile', 'leave']"
657,"Another con artist, Doc Ganson , has spotted a sucker, but has neither the money nor the looks necessary for the job.",5.315555555555555,neutral,4.161111111111111,5.078888888888889,9 out of 12,"['con', 'artist', 'doc', 'spot', 'sucker', 'money', 'look', 'necessary', 'job']","['another', 'con', 'artist', 'doc', 'ganson', 'spot', 'sucker', 'neither', 'money', 'look', 'necessary', 'job']"
658,"Meanwhile, schizophrenic mom Nanny is a reformed rumrunner whose formidable driving skills have served the family business fairly well over the years, helping them to track down more than a few wily fugitives.",5.601333333333334,neutral,4.3373333333333335,5.519333333333333,15 out of 20,"['schizophrenic', 'mom', 'nanny', 'reform', 'formidable', 'drive', 'skill', 'serve', 'family', 'business', 'year', 'help', 'track', 'wily', 'fugitive']","['meanwhile', 'schizophrenic', 'mom', 'nanny', 'reform', 'rumrunner', 'whose', 'formidable', 'drive', 'skill', 'serve', 'family', 'business', 'fairly', 'well', 'year', 'help', 'track', 'wily', 'fugitive']"
659,"Needing money for college and to save the family farm in South Dakota, Will decides to travel to Winnipeg, Manitoba to take part in a dog-sled race from Winnipeg to Saint Paul, Minnesota.",6.263846153846154,positive,4.24923076923077,5.6984615384615385,13 out of 19,"['need', 'money', 'college', 'save', 'family', 'farm', 'south', 'decide', 'travel', 'take', 'part', 'race', 'saint']","['need', 'money', 'college', 'save', 'family', 'farm', 'south', 'dakota', 'decide', 'travel', 'winnipeg', 'manitoba', 'take', 'part', 'race', 'winnipeg', 'saint', 'paul', 'minnesota']"
660,"Spanker complains that, with the increased realism in TV detective shows, he has missed out on the fast cars and the ""shoot a man at a hundred yards crap"" enjoyed by his 1970s counterparts.",5.37625,neutral,4.4,5.56875,16 out of 17,"['complain', 'increase', 'realism', 'tv', 'tv', 'detective', 'show', 'miss', 'car', 'shoot', 'man', 'hundred', 'yard', 'crap', 'enjoy', 'counterpart']","['spanker', 'complain', 'increase', 'realism', 'tv', 'detective', 'show', 'miss', 'fast', 'car', 'shoot', 'man', 'hundred', 'yard', 'crap', 'enjoy', 'counterpart']"
661,"When they catch up with her, she refuses to go back with them, so they and Umbopa accompany her across the desert and over the mountains, as shown on the map.",5.482222222222222,neutral,3.921111111111111,5.503333333333333,9 out of 11,"['catch', 'refuse', 'go', 'back', 'accompany', 'desert', 'mountain', 'show', 'map']","['catch', 'refuse', 'go', 'back', 'umbopa', 'accompany', 'across', 'desert', 'mountain', 'show', 'map']"
662,"After being rescued by a disillusioned Fletcher McCloud, Seton and Mary Cantrell race to the town of Lawrence to warn the residents of an impending attack by Cantrell's gang.",4.48,neutral,5.258571428571429,4.828571428571428,7 out of 16,"['rescue', 'race', 'town', 'warn', 'impending', 'attack', 'gang']","['rescue', 'disillusioned', 'fletcher', 'mccloud', 'seton', 'mary', 'cantrell', 'race', 'town', 'lawrence', 'warn', 'resident', 'impending', 'attack', 'cantrell', 'gang']"
663,"Newspaper publisher Britt Reid, secretly The Green Hornet, and his Korean valet Kato investigate and expose several seemingly separate rackets.",4.742222222222222,neutral,4.263333333333334,4.935555555555555,9 out of 16,"['newspaper', 'publisher', 'green', 'hornet', 'valet', 'investigate', 'expose', 'separate', 'racket']","['newspaper', 'publisher', 'britt', 'reid', 'secretly', 'green', 'hornet', 'korean', 'valet', 'kato', 'investigate', 'expose', 'several', 'seemingly', 'separate', 'racket']"
664,"The Lion, preparing to escape via a motorbike in the back of the truck, sees Tom approaching through the driver's side mirror, and begins firing at Tom through the side of the truck.",5.627142857142857,neutral,3.927857142857143,5.690714285714286,14 out of 18,"['lion', 'prepare', 'escape', 'motorbike', 'back', 'truck', 'see', 'approach', 'driver', 'side', 'mirror', 'begin', 'side', 'truck']","['lion', 'prepare', 'escape', 'via', 'motorbike', 'back', 'truck', 'see', 'tom', 'approach', 'driver', 'side', 'mirror', 'begin', 'firing', 'tom', 'side', 'truck']"
665,Khwab is a Family love story which turns as a suspense thriller in the end.,6.244285714285715,positive,4.642857142857143,5.291428571428572,7 out of 8,"['family', 'love', 'story', 'turn', 'suspense', 'thriller', 'end']","['khwab', 'family', 'love', 'story', 'turn', 'suspense', 'thriller', 'end']"
666,"{{expand section}} Superman's effectiveness as a super hero comes into question when a new group of super powerful crusaders, known as ""The Elite,"" appear on the scene.",6.272352941176471,positive,4.274117647058824,5.712352941176471,17 out of 17,"['expand', 'section', 'superman', 'effectiveness', 'super', 'hero', 'come', 'question', 'new', 'group', 'super', 'powerful', 'crusader', 'know', 'elite', 'appear', 'scene']","['expand', 'section', 'superman', 'effectiveness', 'super', 'hero', 'come', 'question', 'new', 'group', 'super', 'powerful', 'crusader', 'know', 'elite', 'appear', 'scene']"
